id,source,text,image_path,clean_text
4d8fa80a,Twitter,Iran shot down two U.S. military aircraft today during ongoing hostilities. The aircraft involved were an F-15E Strike Eagle and an A-10 Thunderbolt II.  The incident marks a sharp escalation in tensions between Iran and the United States.,dataset/twitter_images/4d8fa80a.jpg,Iran shot down two U.S. military aircraft today during ongoing hostilities. The aircraft involved were an F-15E Strike Eagle and an A-10 Thunderbolt II. The incident marks a sharp escalation in tensions between Iran and the United States.
660563e2,Twitter," BREAKING: A U.S. fighter jet has reportedly been struck mid-air, erupting into flames and going down over a desert region.  This marks the most serious military incident we’ve seen in the last 27 years — a potential escalation that could have global consequences.  Markets,",dataset/twitter_images/660563e2.jpg,"BREAKING: A U.S. fighter jet has reportedly been struck mid-air, erupting into flames and going down over a desert region. This marks the most serious military incident we’ve seen in the last 27 years — a potential escalation that could have global consequences. Markets,"
d6a8d5df,Twitter," PERCEPTION READ: After 34 days of DEFCON 1 warfare and a self-imposed April 6 deadline already passed, Trump is now reframing military failure to close Hormuz as a timeline problem, not a capability gap.   Perception Index: Escalation threat dressed as patience — because",dataset/twitter_images/d6a8d5df.jpg,"PERCEPTION READ: After 34 days of DEFCON 1 warfare and a self-imposed April 6 deadline already passed, Trump is now reframing military failure to close Hormuz as a timeline problem, not a capability gap. Perception Index: Escalation threat dressed as patience — because"
b1781c52,Twitter,"Iran escalation just went to another level.   Trump threatening strikes on bridges + power plants — 2-3 weeks of heavy military action. Strait of Hormuz risk is REAL. ~20% of global oil supply flows through there. Any disruption = supply shock.  Watch $USO, $XOM, $CVX for oil",dataset/twitter_images/b1781c52.jpg,"Iran escalation just went to another level. Trump threatening strikes on bridges + power plants — 2-3 weeks of heavy military action. Strait of Hormuz risk is REAL. ~20% of global oil supply flows through there. Any disruption = supply shock. Watch $USO, $XOM, $CVX for oil"
8235457c,Twitter,"China's envoy to the United Nations Fu Cong said the current conflict stems from US and Israeli military attacks on Iran, and urged Washington and Israel to halt military actions to prevent further escalation. Speaking at a UN Security Council meeting on cooperation between the",dataset/twitter_images/8235457c.jpg,"China's envoy to the United Nations Fu Cong said the current conflict stems from US and Israeli military attacks on Iran, and urged Washington and Israel to halt military actions to prevent further escalation. Speaking at a UN Security Council meeting on cooperation between the"
1876dcd5,Twitter," BREAKING: Iran Shoots Down U.S. F‑15 Jet  Iranian military claims it downed a U.S. F‑15 fighter jet over Iranian territory. Rescue operations are underway; one pilot rescued, second still missing. This marks a major escalation in U.S.-Iran tensions. #BreakingNews #Iran #USM",dataset/twitter_images/1876dcd5.jpg,"BREAKING: Iran Shoots Down U.S. F‑15 Jet Iranian military claims it downed a U.S. F‑15 fighter jet over Iranian territory. Rescue operations are underway; one pilot rescued, second still missing. This marks a major escalation in U.S.-Iran tensions. #BreakingNews #Iran #USM"
bb0adff6,Twitter," BREAKING: US-Israel -Iran  War News Live Updates: Pakistan -led ceasefire talks between US  and Iran hit dead end  Pakistan's mediation failure narrows the diplomatic off-ramps, pushing the conflict closer to direct military escalation.",dataset/twitter_images/bb0adff6.jpg,"BREAKING: US-Israel -Iran War News Live Updates: Pakistan -led ceasefire talks between US and Iran hit dead end Pakistan's mediation failure narrows the diplomatic off-ramps, pushing the conflict closer to direct military escalation."
43c7fcd7,Twitter,"Lebanon’s alignment with Western and Gulf powers is accelerating, but without corresponding guarantees of protection or recovery.  As the government takes unprecedented steps against Hezbollah and Iran, Israeli military escalation continues unchecked.  This commentary examines",dataset/twitter_images/43c7fcd7.jpg,"Lebanon’s alignment with Western and Gulf powers is accelerating, but without corresponding guarantees of protection or recovery. As the government takes unprecedented steps against Hezbollah and Iran, Israeli military escalation continues unchecked. This commentary examines"
999033f3,Twitter,Deadlocked Negotiations Between Washington and Tehran Signal Potential Ten Day Escalation of Military Strikes Against Iran  Read the full article at:  https:// axlnews.com/article/deadlo cked-negotiations-between-washington-and-tehran-signal-potential-ten-day-escalation-of-military-strikes-against-iran …,dataset/twitter_images/999033f3.jpg,Deadlocked Negotiations Between Washington and Tehran Signal Potential Ten Day Escalation of Military Strikes Against Iran Read the full article at: axlnews.com/article/deadlo cked-negotiations-between-washington-and-tehran-signal-potential-ten-day-escalation-of-military-strikes-against-iran …
5552cc4e,Twitter,"BREAKING: Emmanuel Macron Urges Caution on Iran, Warns Against Military Escalation  Speaking at Yonsei University in South Korea, French President Emmanuel Macron addressed the ongoing tensions surrounding Iran, calling its government “a very bad regime” while making",dataset/twitter_images/5552cc4e.jpg,"BREAKING: Emmanuel Macron Urges Caution on Iran, Warns Against Military Escalation Speaking at Yonsei University in South Korea, French President Emmanuel Macron addressed the ongoing tensions surrounding Iran, calling its government “a very bad regime” while making"
ec114272,Twitter,"Firing top U.S. generals is not routine; rather it signals resistance inside the military to a ground invasion of Iran. When seasoned commanders are sidelined, it suggests the push for escalation is political, not strategic.  History is clear: Ignore the counsel of experienced",dataset/twitter_images/ec114272.jpg,"Firing top U.S. generals is not routine; rather it signals resistance inside the military to a ground invasion of Iran. When seasoned commanders are sidelined, it suggests the push for escalation is political, not strategic. History is clear: Ignore the counsel of experienced"
1273b7b6,Twitter,"Analysis of  @asthana_shashi  in an interview by  @Amberological  giving comprehensive military & geopolitical breakdown of sitn in #Iran Vs #USA/#Israel war, practicality of ground invasion, tit for tat retaliation, escalation dynamics & way ahead.   https:// youtube.com/watch?v=mbnwbd 3Vah0&t=71s …",dataset/twitter_images/1273b7b6.jpg,"Analysis of in an interview by giving comprehensive military & geopolitical breakdown of sitn in #Iran Vs #USA/#Israel war, practicality of ground invasion, tit for tat retaliation, escalation dynamics & way ahead. youtube.com/watch?v=mbnwbd 3Vah0&t=71s …"
8b5f7cf8,Twitter,Trump claims Iran proposed a ceasefire & US will withdraw. Iran confirms contact with US but distrusts Washington. Israel vows to continue military ops. US says conflict nearing end. US stocks surge on de-escalation hopes. #Iran #USA,dataset/twitter_images/8b5f7cf8.jpg,Trump claims Iran proposed a ceasefire & US will withdraw. Iran confirms contact with US but distrusts Washington. Israel vows to continue military ops. US says conflict nearing end. US stocks surge on de-escalation hopes. #Iran #USA
487bc543,Twitter," #READ: The United States Armed Forces has begun deploying B-52 Stratofortress bombers over Iran, signaling a major escalation in its ongoing military campaign and a growing level of control over Iranian airspace. The downing of an American jet complicates the picture.  More",dataset/twitter_images/487bc543.jpg,"#READ: The United States Armed Forces has begun deploying B-52 Stratofortress bombers over Iran, signaling a major escalation in its ongoing military campaign and a growing level of control over Iranian airspace. The downing of an American jet complicates the picture. More"
a095f202,Twitter," On April 3, President of Russia Vladimir Putin and President of Türkiye Recep Tayyip Erdogan held a telephone conversation at the initiative of the Turkish Side.  The Leaders held an in-depth exchange of views in light of the ongoing escalation of the military-political",dataset/twitter_images/a095f202.jpg,"On April 3, President of Russia Vladimir Putin and President of Türkiye Recep Tayyip Erdogan held a telephone conversation at the initiative of the Turkish Side. The Leaders held an in-depth exchange of views in light of the ongoing escalation of the military-political"
1cd0d5a7,Twitter,"@UN   @UNHumanRights   @UNICEF   @WFP   @StateDept  Sudan hardline military trajectory is not just a political crisis it is a humanitarian catastrophe in the making. A command structure that prioritizes battlefield escalation over negotiation will only prolong civilian suffering, deepen",dataset/twitter_images/1cd0d5a7.jpg,"Sudan hardline military trajectory is not just a political crisis it is a humanitarian catastrophe in the making. A command structure that prioritizes battlefield escalation over negotiation will only prolong civilian suffering, deepen"
